chr1	11747546	11748414	1	1	1	3	0	53
chr1	16367309	16393230	1	1	1	8	0	74
chr1	16393483	16395037	1	1	1	2	0	67
chr1	16975731	16976500	2	2	1	6	0	45
chr1	16976546	16976707	2	2	1	7	0	45
chr1	16976795	16976896	2	2	1	5	0	27
chr1	16976924	16977108	2	2	1	6	0	27
chr1	16977199	16978236	2	2	1	14	0	73
chr1	16978315	16980586	2	2	1	7	0	41
chr1	17027866	17028599	2	2	1	2	0	32
chr1	17028737	17033059	2	2	1	1	0	51
chr1	17033146	17044760	2	2	1	8	0	23
chr1	17044889	17053947	2	2	1	8	0	71
chr1	19094140	19095544	2	2	0	1	0	52
chr1	19257985	19258476	1	1	1	1	0	25
chr1	19307411	19308157	2	2	1	1	0	61
chr1	19308263	19308454	2	2	1	2	0	47
chr1	19308643	19311826	2	2	1	3	0	53
chr1	19378654	19385504	2	2	1	1	0	49
chr1	19597110	19617257	1	1	1	1	0	50
chr1	19597110	19622099	1	1	1	9	0	48
chr1	19622148	19623473	1	1	1	10	0	48
chr1	19623584	19626386	1	1	1	4	0	69
chr1	20502190	20503221	2	2	1	1	0	23
chr1	20503310	20507904	2	2	1	1	0	39
chr1	20779912	20786185	2	2	1	1	0	17
chr1	22052743	22078428	1	1	1	2	0	34
chr1	22078584	22081721	1	1	1	9	0	68
chr1	22081795	22086438	1	1	1	4	1	65
chr1	22086549	22086668	1	1	1	3	0	24
chr1	23558416	23558934	2	2	1	2	0	8
chr1	23559020	23559126	2	2	1	2	0	60
chr1	23691830	23692608	1	1	1	27	0	42
chr1	23692760	23693806	1	1	1	34	0	66
chr1	23693914	23694659	1	1	1	26	0	74
chr1	23694792	23695797	1	1	1	11	0	56
chr1	23791251	23792656	1	1	1	1	0	65
chr1	23793931	23794062	1	1	1	1	0	61
chr1	23794137	23794223	1	1	1	1	0	15
chr1	23959999	23960928	1	1	1	1	0	42
chr1	23971440	23971572	2	2	1	1	0	8
chr1	23971627	23971849	2	2	1	1	0	54
chr1	23972013	23974973	2	2	1	2	0	61
chr1	23975078	23978712	2	6	1	2	0	67
chr1	24161685	24169416	2	2	1	2	0	32
chr1	24169602	24180730	2	2	1	3	0	71
chr1	24180855	24187190	2	2	1	1	0	53
chr1	24745626	24797741	1	1	1	4	0	74
chr1	24797852	24814093	1	1	1	2	0	60
chr1	24814220	24827009	1	1	1	1	0	4
chr1	24827117	24839859	1	1	1	0	1	55
chr1	25901683	25903640	2	2	1	4	0	56
chr1	25903814	25904663	2	2	1	4	0	62
chr1	25904739	25906388	2	2	1	2	0	24
chr1	26280204	26280764	1	1	1	6	0	62
chr1	26280933	26281057	1	1	1	6	0	74
chr1	26331619	26336337	2	2	0	1	0	65
chr1	26472628	26473482	1	1	1	1	0	45
chr1	26473528	26473702	1	1	1	2	0	30
chr1	26473733	26474084	1	1	1	2	0	30
chr1	26474136	26474571	1	1	1	3	0	51
chr1	26474668	26475112	1	1	1	4	0	71
chr1	27351556	27353712	1	1	0	1	0	75
chr1	27419089	27428760	2	2	1	2	0	70
chr1	27428934	27489985	2	2	1	4	0	34
chr1	28236271	28236360	1	1	1	16	0	74
chr1	28236453	28237836	1	1	1	16	0	71
chr1	31292007	31293218	2	2	1	2	0	63
chr1	31293349	31296610	2	2	1	1	0	4
chr1	31310165	31319108	1	1	1	1	0	9
chr1	31319167	31337174	1	1	1	1	0	58
chr1	31633315	31635221	2	2	1	6	0	73
chr1	31635523	31644840	2	2	1	9	0	36
chr1	32073052	32074950	1	1	1	2	0	69
chr1	32075078	32075602	1	1	1	1	0	15
chr1	32200710	32201912	1	1	1	1	0	51
chr1	32222445	32222537	1	1	1	1	0	4
chr1	32222631	32224033	1	1	1	4	0	72
chr1	32228610	32228726	1	1	1	5	0	72
chr1	32228817	32229134	1	1	1	2	0	45
chr1	32229209	32230926	1	1	1	3	0	74
chr1	32231020	32231114	1	1	1	1	0	7
chr1	32335098	32335946	2	2	1	6	0	74
chr1	32780279	32781047	2	2	1	1	0	68
chr1	33021462	33021592	2	2	1	1	0	24
chr1	33021704	33024441	2	2	1	1	1	22
chr1	33031662	33036735	2	2	1	2	0	55
chr1	34755196	34757306	1	1	1	2	0	33
chr1	35636433	35641341	2	2	1	1	0	20
chr1	36462164	36463805	2	2	1	1	0	13
chr1	36463851	36464145	2	2	1	1	0	45
chr1	37513539	37514656	2	2	1	2	0	71
chr1	37692579	37692675	1	1	1	1	0	13
chr1	37692785	37692904	1	1	1	1	0	28
chr1	38012866	38016358	1	1	1	1	0	55
chr1	38016421	38017667	1	1	1	8	0	50
chr1	38017771	38018463	1	1	1	6	0	32
chr1	39026399	39028722	1	1	1	1	0	50
chr1	39028941	39034391	1	1	1	9	0	69
chr1	40040802	40059336	1	1	1	3	0	71
chr1	40059459	40060066	1	1	1	3	0	69
chr1	40060171	40061734	1	1	1	3	0	35
chr1	40061813	40064226	1	1	1	2	0	42
chr1	40092173	40092397	2	2	1	2	0	47
chr1	40092508	40097114	2	2	1	3	0	71
chr1	42311111	42335058	2	2	1	1	0	62
chr1	42456500	42457246	1	1	1	6	0	49
chr1	42682732	42683402	1	1	1	6	0	64
chr1	42683467	42693489	1	1	1	4	0	34
chr1	42693524	42696198	1	1	1	3	0	36
chr1	42696289	42696641	1	1	1	1	0	9
chr1	42697263	42700780	1	1	1	2	0	66
chr1	42701047	42701980	1	1	1	1	0	4
chr1	43170880	43171478	2	2	1	1	0	48
chr1	43270794	43272183	1	1	1	7	0	55
chr1	43272340	43272577	1	1	1	4	0	40
chr1	43283108	43283251	2	2	1	1	0	21
chr1	43283369	43285443	2	2	1	2	0	45
chr1	43359007	43359166	1	1	1	1	0	20
chr1	43361246	43362194	1	1	1	1	0	44
chr1	43975108	43975799	1	1	1	21	0	49
chr1	43975849	43976089	1	1	1	17	0	50
chr1	43976174	43976301	1	1	1	9	0	74
chr1	43976380	43976589	1	1	1	7	0	66
chr1	43976660	43976772	1	1	1	5	0	50
chr1	44775601	44776033	1	1	1	86	0	42
chr1	44776141	44776674	1	1	1	177	0	73
chr1	44776715	44777613	1	1	1	1	0	38
chr1	44776775	44777613	1	1	1	118	0	75
chr1	44777790	44777999	1	1	1	11	0	56
chr1	44778130	44778575	1	1	1	10	0	64
chr1	45340305	45341072	1	1	1	1	0	45
chr1	45341216	45341302	1	1	1	2	0	41
chr1	45341344	45341472	1	1	1	1	0	22
chr1	45342108	45342383	1	1	1	1	0	9
chr1	45514638	45514872	2	2	1	1	0	72
chr1	45514996	45515653	2	2	1	4	0	48
chr1	45551156	45561788	1	1	1	2	0	73
chr1	45561879	45566568	1	1	1	2	0	69
chr1	45566689	45566868	1	1	1	2	0	59
chr1	45567021	45567981	1	1	1	1	0	46
chr1	45615472	45616336	1	1	1	5	0	47
chr1	45616394	45616625	1	1	1	5	0	57
chr1	45616704	45617462	1	1	1	10	0	74
chr1	45617592	45618060	1	1	1	6	0	68
chr1	45688276	45690973	1	1	1	1	0	51
chr1	46272541	46272671	1	1	1	1	0	31
chr1	46303821	46309100	1	1	1	28	0	27
chr1	46309128	46309896	1	1	1	6	0	27
chr1	46309128	46310154	1	1	1	19	5	29
chr1	46310045	46310154	1	1	1	7	0	64
chr1	46310317	46316551	1	1	1	8	0	65
chr1	52059902	52064824	1	1	1	1	0	53
chr1	52408691	52411114	1	1	1	1	0	63
chr1	52411201	52412513	1	1	1	1	0	71
chr1	52412625	52413878	1	1	1	1	0	63
chr1	53233653	53235576	2	2	1	2	0	59
chr1	53235636	53238360	2	2	1	2	0	40
chr1	53928441	53945554	2	2	0	1	0	36
chr1	63321191	63321366	2	4	1	9	0	64
chr1	63321464	63321624	2	2	1	2	0	22
chr1	65218927	65224751	1	1	1	2	0	63
chr1	71081414	71091663	1	1	1	4	0	36
chr1	71091705	71237129	1	1	1	5	0	41
chr1	75786275	75787496	1	1	1	3	0	63
chr1	75787605	75789158	1	1	1	2	0	8
chr1	75787605	75789951	1	1	1	1	0	66
chr1	75790058	75791284	1	1	1	1	0	53
chr1	75791338	75791460	1	1	1	1	0	14
chr1	75792307	75794083	1	1	1	1	0	60
chr1	84479510	84480955	1	1	1	2	0	57
chr1	84481013	84482914	1	1	1	2	0	57
chr1	84498549	84501825	2	2	1	10	0	74
chr1	84501971	84506010	2	2	1	18	0	73
chr1	84563833	84565840	2	2	1	1	0	11
chr1	84566013	84569930	2	2	1	1	0	63
chr1	84570140	84570581	2	2	1	3	0	65
chr1	84570721	84574238	2	2	1	3	0	62
chr1	86880726	86903280	2	2	1	1	0	60
chr1	88864115	88887260	2	2	1	1	0	51
chr1	88887368	88891482	2	2	1	1	0	68
chr1	88962146	88964828	2	2	1	1	0	71
chr1	92832118	92833388	1	1	1	18	0	70
chr1	92833459	92833544	1	1	1	26	0	70
chr1	92833661	92834778	1	1	1	18	0	51
chr1	92834914	92836189	1	1	1	5	0	66
chr1	92836393	92837455	1	1	1	1	0	71
chr1	93079532	93110229	1	1	1	1	0	12
chr1	100906966	100911062	1	1	1	1	0	27
chr1	100911151	100912111	1	1	1	1	0	22
chr1	100912239	100913662	1	1	1	1	0	42
chr1	108904255	108914337	1	1	1	1	0	24
chr1	108914409	108918612	1	1	1	1	0	55
chr1	108918790	108922416	1	1	1	3	0	61
chr1	109410015	109411010	2	2	1	1	0	8
chr1	109411114	109411876	2	2	1	1	0	39
chr1	109412185	109413067	2	2	1	3	0	55
chr1	109413136	109415236	2	2	1	4	0	68
chr1	109415364	109421859	2	2	1	8	0	55
chr1	109421927	109426301	2	2	1	8	0	62
chr1	110401584	110403918	2	2	1	14	0	74
chr1	110404037	110406317	2	2	1	17	0	62
chr1	110406380	110407585	2	2	1	8	0	62
chr1	111444125	111447094	2	2	1	1	0	22
chr1	111447145	111447434	2	2	1	1	0	50
chr1	111449582	111449836	1	1	1	5	0	37
chr1	111449874	111454210	1	1	1	7	0	37
chr1	111454357	111456085	1	1	1	6	0	73
chr1	111456250	111456629	1	1	1	1	0	42
chr1	111456756	111459456	1	1	1	0	1	58
chr1	111695410	111697440	1	1	1	1	0	7
chr1	111697498	111703335	1	1	1	1	0	57
chr1	113979631	113980331	1	1	1	2	0	71
chr1	119712161	119721169	1	1	1	11	0	55
chr1	119721322	119723375	1	1	1	4	0	40
chr1	119723442	119726850	1	1	1	1	0	9
chr1	119726906	119727003	1	1	1	1	0	55
chr1	119740519	119741766	1	1	1	1	0	36
chr1	145926619	145926808	2	2	1	1	0	9
chr1	145926887	145927017	2	2	1	1	0	60
chr1	145927078	145927359	2	2	1	2	0	44
chr1	149926919	149927165	2	2	1	1	0	42
chr1	150293899	150294334	1	1	1	3	0	31
chr1	150294450	150308047	1	1	1	4	0	58
chr1	150622860	150625641	2	2	1	1	0	3
chr1	150627593	150629413	2	2	1	1	0	74
chr1	151060554	151067218	1	1	1	2	0	70
chr1	151347189	151347631	1	1	1	3	0	40
chr1	151399728	151399980	1	1	1	6	0	70
chr1	151400188	151400441	1	1	1	7	0	67
chr1	151400589	151400763	1	1	1	2	0	26
chr1	151400846	151401238	1	1	1	2	0	43
chr1	151401631	151401816	1	1	1	1	0	55
chr1	151983325	151986098	2	2	1	7	0	66
chr1	151986252	151993751	2	2	1	9	0	67
chr1	152033801	152036912	2	2	1	3	0	71
chr1	153665729	153667554	2	2	1	1	0	7
chr1	153667658	153667999	2	2	1	3	0	40
chr1	153668078	153668452	2	2	1	2	0	51
chr1	153668558	153669835	2	2	1	2	0	43
chr1	153669879	153670170	2	2	1	2	0	43
chr1	153670231	153670917	2	2	1	1	0	12
chr1	153991224	153991565	1	1	1	4	0	48
chr1	153991677	153992064	1	1	1	1	0	32
chr1	154173202	154176114	2	2	1	1	0	55
chr1	154176249	154182987	2	2	1	1	0	62
chr1	154272777	154273335	1	1	1	4	0	65
chr1	154273599	154273773	1	1	1	1	0	49
chr1	154929177	154932351	2	2	1	1	0	64
chr1	154932416	154936590	2	2	1	1	0	14
chr1	154974805	154977986	1	1	1	10	1	68
chr1	154974913	154977986	1	1	1	6	0	70
chr1	154978115	154978724	1	1	1	9	0	71
chr1	155085943	155086127	1	1	1	1	0	65
chr1	155086206	155086412	1	1	1	1	0	7
chr1	155140272	155140490	2	2	1	6	0	38
chr1	155169561	155169790	2	2	1	10	0	66
chr1	155169858	155172564	2	2	1	12	0	64
chr1	155172629	155172737	2	2	1	10	0	64
chr1	155172893	155173220	2	2	1	8	0	74
chr1	155257658	155258790	2	2	1	1	0	3
chr1	155264775	155266728	2	2	0	1	0	26
chr1	155265955	155266728	2	2	1	2	0	40
chr1	155266896	155268009	2	2	1	3	0	33
chr1	155308966	155309788	1	1	1	2	0	20
chr1	155308966	155310063	1	1	1	5	0	31
chr1	155308966	155312254	1	1	1	1	0	12
chr1	155309966	155310042	1	1	1	1	0	5
chr1	155310206	155312254	1	1	1	7	0	58
chr1	155312396	155317940	1	1	1	3	0	51
chr1	155318022	155318168	1	1	1	5	0	57
chr1	155318292	155318664	1	1	1	3	0	37
chr1	155318754	155318855	1	1	1	1	0	47
chr1	155318929	155319610	1	1	1	1	0	70
chr1	155904805	155910449	2	2	1	2	0	55
chr1	155910507	155910655	2	2	1	2	0	57
chr1	155910805	155911242	2	2	1	2	0	28
chr1	156054958	156055262	1	1	1	20	0	71
chr1	156055426	156057977	1	1	1	15	0	52
chr1	156058068	156058314	1	1	1	7	0	58
chr1	156213177	156232319	1	1	1	1	0	48
chr1	156232426	156233627	1	1	1	4	0	27
chr1	156233729	156236287	1	1	1	4	0	42
chr1	156293577	156294017	2	2	1	1	0	7
chr1	156294237	156294364	2	2	1	1	0	47
chr1	156309304	156310557	2	2	1	3	0	69
chr1	156310690	156310949	2	2	1	19	0	74
chr1	156321026	156324971	2	2	1	2	0	43
chr1	156325090	156333546	2	2	1	4	0	60
chr1	156333644	156334712	2	2	1	2	0	57
chr1	156334776	156334867	2	2	1	2	0	52
chr1	156334919	156335826	2	2	1	2	0	51
chr1	156335889	156338153	2	2	1	3	0	57
chr1	156566105	156566389	2	2	1	2	0	41
chr1	156566547	156569375	2	2	1	3	0	36
chr1	156592210	156592364	1	1	1	1	0	74
chr1	156598122	156598226	2	2	1	3	0	31
chr1	156598320	156598420	2	2	1	5	0	68
chr1	156598495	156598967	2	2	1	6	0	70
chr1	156599105	156601408	2	2	1	2	0	65
chr1	159780994	159781098	1	1	1	16	0	61
chr1	159781368	159782152	1	1	1	19	0	61
chr1	159918942	159919273	2	2	1	3	0	74
chr1	161037827	161037912	2	2	1	2	0	38
chr1	161038076	161038550	2	2	1	1	0	14
chr1	161038076	161038879	2	2	1	2	0	57
chr1	161038674	161038879	2	2	1	1	0	13
chr1	161100860	161102047	2	2	1	2	1	69
chr1	161100860	161117951	2	2	1	0	1	3
chr1	161102172	161102286	2	2	1	11	0	73
chr1	161102376	161117951	2	2	1	11	0	66
chr1	161118179	161118785	1	1	1	9	1	73
chr1	161118882	161119133	1	1	1	7	0	53
chr1	161119389	161119508	1	1	1	1	0	42
chr1	161119613	161119818	1	1	1	1	0	4
chr1	161157018	161157253	1	1	1	1	0	8
chr1	161157318	161157616	1	1	1	1	0	64
chr1	161157694	161158120	1	1	1	1	0	58
chr1	161323671	161328395	1	1	1	2	0	48
chr1	161340656	161356676	1	1	1	1	0	13
chr1	161356841	161362328	1	1	1	1	0	12
chr1	161752465	161753074	1	1	1	1	0	66
chr1	161766443	161778243	1	1	1	1	0	22
chr1	161778321	161781911	1	1	1	1	0	51
chr1	163161977	163168257	2	2	1	1	0	43
chr1	165631285	165649840	1	1	0	3	0	46
chr1	165631294	165649840	1	1	1	16	0	28
chr1	165649965	165651013	1	1	1	34	0	68
chr1	165649965	165651977	1	1	0	6	0	56
chr1	165651088	165651977	1	1	1	13	0	58
chr1	165652036	165654278	1	1	1	11	0	58
chr1	165654352	165655367	1	1	1	6	0	66
chr1	165743312	165752101	2	2	1	1	0	57
chr1	165752170	165754227	2	2	1	2	0	47
chr1	165754275	165759524	2	2	1	2	0	38
chr1	165759585	165768191	2	2	1	4	0	60
chr1	165768270	165768681	2	2	1	10	0	71
chr1	165827933	165890203	1	1	1	1	0	21
chr1	167918360	167919978	2	2	1	1	0	12
chr1	167920091	167920546	2	2	1	1	0	26
chr1	168179182	168183901	1	1	1	1	0	24
chr1	173477493	173481325	1	1	1	27	0	66
chr1	173481483	173485360	1	1	1	10	0	73
chr1	173486402	173487734	1	1	1	3	0	35
chr1	173715079	173716002	1	1	1	4	0	64
chr1	173716067	173733712	1	1	1	5	0	64
chr1	173865548	173865856	2	2	1	4	0	38
chr1	173865895	173866176	2	2	1	4	0	30
chr1	173866207	173866527	2	2	1	4	0	30
chr1	173867044	173867721	2	2	1	1	0	51
chr1	175000196	175004613	1	1	1	6	0	56
chr1	175004834	175006744	1	1	1	1	0	8
chr1	175006842	175007097	1	1	1	1	0	45
chr1	183545313	183545965	1	1	1	2	0	38
chr1	193028149	193029178	2	2	1	1	0	16
chr1	193029310	193029387	2	2	1	1	0	3
chr1	193049852	193051753	2	2	1	1	0	64
chr1	193051818	193059184	2	2	1	1	0	13
chr1	193097761	193101140	2	2	1	1	0	38
chr1	201955553	201957280	1	1	1	1	0	26
chr1	201957381	201957510	1	1	1	1	0	24
chr1	202881224	202888972	2	2	1	1	0	33
chr1	205114962	205115857	2	2	1	1	0	26
chr1	205115884	205121854	2	2	1	1	0	26
chr1	206599613	206599732	2	2	1	1	0	55
chr1	206609460	206611183	2	2	1	1	0	27
chr1	206611375	206612286	2	2	1	3	0	57
chr1	212917201	212917359	1	1	1	1	0	55
chr1	219968957	219969057	2	2	1	1	0	36
chr1	219969123	219972068	2	2	1	1	0	49
chr1	219978720	219979417	2	2	1	1	0	44
chr1	220787220	220791490	1	1	1	3	0	28
chr1	224308264	224317693	2	2	1	1	0	33
chr1	224317794	224317877	2	2	1	1	0	17
chr1	224356994	224360494	1	1	1	31	0	69
chr1	224357069	224365878	1	1	1	20	0	73
chr1	224360564	224365878	1	1	1	34	0	69
chr1	224365992	224371282	1	1	1	15	0	63
chr1	224371424	224375794	1	1	1	4	0	75
chr1	224371424	224379068	1	1	1	3	0	75
chr1	226062095	226062734	1	1	1	2	0	3
chr1	226062812	226064328	1	1	1	7	23	72
chr1	226064480	226065655	1	1	1	0	21	74
chr1	226065810	226071350	1	1	1	0	9	63
chr1	226364071	226365001	2	2	1	1	0	51
chr1	226383184	226385503	2	2	1	1	0	45
chr1	226385681	226386325	2	2	1	1	0	43
chr1	226392315	226402213	2	2	1	1	0	47
chr1	226402380	226407809	2	2	1	1	0	3
chr1	226871405	226875364	1	1	1	1	0	17
chr1	228106919	228107667	2	2	1	6	0	73
chr1	228107870	228108234	2	2	1	19	0	69
chr1	228107870	228109148	2	2	0	3	0	58
chr1	228108319	228109148	2	2	1	26	0	64
chr1	228148457	228148664	1	1	1	2	0	74
chr1	229627760	229632268	1	1	1	1	0	12
chr1	230691565	230693291	1	1	1	1	0	51
chr1	232950745	232955556	1	1	1	1	0	30
chr1	234373679	234374229	1	1	1	6	0	54
chr1	234374390	234383722	1	1	1	3	0	52
chr1	241517317	241519590	2	2	1	1	0	33
chr1	244409639	244411286	2	2	1	1	0	42
chr1	244411437	244415980	2	2	1	1	0	65
chr1	244835757	244841943	1	1	1	1	0	20
chr1	244842059	244842194	1	1	1	1	0	15
chr2	233230	234159	2	2	1	1	0	10
chr2	234273	247537	2	2	1	1	0	27
chr2	275202	276979	1	1	1	1	0	3
chr2	277086	277226	1	1	1	1	0	41
chr2	3354634	3377647	2	2	1	1	0	53
chr2	3575351	3575591	1	1	1	34	1	57
chr2	3575685	3575816	1	1	1	67	1	72
chr2	3575889	3576486	1	1	1	34	0	72
chr2	3576631	3577709	1	1	1	28	10	65
chr2	3577775	3580109	1	1	1	30	0	59
chr2	3580261	3580804	1	1	1	1	0	51
chr2	9407599	9408112	2	2	1	3	0	46
chr2	9408206	9412268	2	2	1	4	0	57
chr2	9412406	9414177	2	2	1	7	0	71
chr2	9414257	9418625	2	2	1	1	0	41
chr2	9414257	9423372	2	2	1	5	0	41
chr2	9418733	9423372	2	2	1	2	0	70
chr2	9588329	9591391	2	2	1	1	0	63
chr2	9591516	9630158	2	2	1	3	0	69
chr2	9630535	9630940	2	2	1	1	0	34
chr2	10788982	10789748	2	2	1	2	0	25
chr2	10789890	10790718	2	2	1	2	0	7
chr2	10790834	10791794	2	2	1	2	0	28
chr2	10797208	10797699	2	2	1	1	0	58
chr2	10797758	10802498	2	2	1	3	0	59
chr2	10802641	10812677	2	2	1	1	0	46
chr2	11160549	11160624	1	1	1	2	0	65
chr2	11160695	11164203	1	1	1	1	0	58
chr2	11164262	11171924	1	1	1	1	0	18
chr2	15167324	15178987	2	2	1	1	0	55
chr2	15218969	15232421	2	2	1	1	0	43
chr2	20037439	20037537	2	2	1	1	0	33
chr2	20041012	20051409	2	2	1	2	0	46
chr2	24060927	24063018	1	1	1	1	0	52
chr2	24067852	24068320	2	2	1	4	0	66
chr2	24068460	24074075	2	2	1	32	0	72
chr2	24074195	24076199	2	2	1	29	0	74
chr2	24079641	24080818	2	2	1	1	0	51
chr2	24084332	24084730	2	2	1	1	0	25
chr2	25164793	25168497	2	2	1	1	0	55
chr2	26193773	26194569	2	2	1	2	0	40
chr2	26194639	26195091	2	2	1	5	0	69
chr2	26195233	26197690	2	2	1	2	0	31
chr2	26230295	26232159	2	2	1	1	0	57
chr2	26254319	26254429	1	1	1	1	0	45
chr2	26254475	26263379	1	1	1	1	0	45
chr2	26263480	26269952	1	1	1	1	0	45
chr2	26269998	26273650	1	1	1	1	0	29
chr2	27070722	27071325	2	2	1	13	0	60
chr2	27071464	27071600	2	2	1	8	0	63
chr2	27200580	27200997	2	2	1	1	0	22
chr2	27201114	27201349	2	2	1	1	0	12
chr2	27201454	27201665	2	2	1	2	0	58
chr2	27201848	27201987	2	2	1	4	0	47
chr2	27311952	27312213	2	2	1	1	0	33
chr2	27312247	27312493	2	2	1	1	0	33
chr2	27312773	27312993	2	2	1	2	0	29
chr2	27313110	27322447	2	2	1	4	0	73
chr2	27322523	27323051	2	2	1	3	0	22
chr2	27369550	27369875	2	2	1	0	1	44
chr2	27369920	27370105	2	2	1	0	1	4
chr2	27369920	27370283	2	2	1	0	1	4
chr2	27376388	27376478	1	1	1	1	0	33
chr2	27376521	27376605	1	1	1	7	0	42
chr2	28894924	28901986	1	1	1	1	0	75
chr2	31869953	31883385	2	2	1	1	0	29
chr2	31883463	31891991	2	2	1	1	0	44
chr2	32029737	32039278	2	2	1	4	0	34
chr2	32039327	32039420	2	2	1	6	0	48
chr2	32039493	32039732	2	2	1	3	0	58
chr2	32290637	32292176	1	1	1	1	0	37
chr2	38746748	38748046	2	2	1	1	0	26
chr2	38748158	38748578	2	2	1	2	0	57
chr2	38748654	38749528	2	2	1	2	0	65
chr2	38749347	38749528	2	2	1	1	0	49
chr2	38749706	38750013	2	2	1	11	0	56
chr2	38750195	38751228	2	2	1	36	0	74
chr2	42351360	42353211	2	2	1	1	0	35
chr2	42353344	42361089	2	2	1	3	0	61
chr2	42568774	42570436	1	1	1	1	0	17
chr2	42570505	42579106	1	1	1	1	0	65
chr2	42609585	42640172	1	1	1	1	0	54
chr2	42640237	42644126	1	1	1	1	0	32
chr2	43982435	43995798	2	2	1	1	0	69
chr2	44209328	44217966	1	1	1	1	0	49
chr2	44706342	44707398	1	1	1	1	0	21
chr2	44707463	44715286	1	1	1	2	0	64
chr2	44715354	44743621	1	1	1	1	0	65
chr2	44743697	44754054	1	1	1	1	0	63
chr2	44754119	44766429	1	1	1	1	0	3
chr2	47160805	47161722	2	2	1	2	0	45
chr2	47161859	47162285	2	2	1	6	0	71
chr2	47162393	47162518	2	2	1	9	0	75
